imdbId,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes
19760,movie,Man with a Movie Camera,Chelovek s kino-apparatom,1929,68
37954,movie,"Objective, Burma!","Objective, Burma!",1945,142
108330,movie,This Boy's Life,This Boy's Life,1993,115
101410,movie,Barton Fink,Barton Fink,1991,116
103791,movie,Belle Epoque,Belle Epoque,1992,109
59183,movie,The Flight of the Phoenix,The Flight of the Phoenix,1965,142
53841,movie,From the Terrace,From the Terrace,1960,149
51878,movie,"The Long, Hot Summer","The Long, Hot Summer",1958,115
25456,movie,Man of Aran,Man of Aran,1934,76
100211,movie,Music Box,Music Box,1989,124
57427,movie,The Trial,Le procès,1962,119
54428,movie,The Unforgiven,The Unforgiven,1960,125
119215,movie,Good Burger,Good Burger,1997,95
76240,movie,Jubilee,Jubilee,1978,106
102456,movie,Mississippi Masala,Mississippi Masala,1991,118
102900,movie,Shattered,Shattered,1991,98
36377,movie,The Song of Bernadette,The Song of Bernadette,1943,156
62362,movie,Thoroughly Modern Millie,Thoroughly Modern Millie,1967,138
329028,movie,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd,2003,85
339034,movie,From Justin to Kelly,From Justin to Kelly,2003,81
329717,movie,Hollywood Homicide,Hollywood Homicide,2003,116
318283,movie,Alex & Emma,Alex & Emma,2003,96
289043,movie,28 Days Later,28 Days Later...,2002,113
305357,movie,Charlie's Angels: Full Throttle,Charlie's Angels: Full Throttle,2003,106
286635,movie,Fulltime Killer,Chuen zik saat sau,2001,102
71141,movie,Ali: Fear Eats the Soul,Angst essen Seele auf,1974,92
106447,movie,"Bodies, Rest & Motion","Bodies, Rest & Motion",1993,95
56415,movie,Ring of Terror,Ring of Terror,1961,71
29808,movie,You Only Live Once,You Only Live Once,1937,86
48947,movie,Anastasia,Anastasia,1956,105
103747,movie,The Babe,The Babe,1992,115
104926,movie,Mr. Baseball,Mr. Baseball,1992,108
45125,movie,Scaramouche,Scaramouche,1952,115
66402,movie,Start the Revolution Without Me,Start the Revolution Without Me,1970,90
74811,movie,The Tenant,Le locataire,1976,126
69495,movie,"What's Up, Doc?","What's Up, Doc?",1972,94
286716,movie,Hulk,Hulk,2003,138
333780,movie,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",2003,95
165982,movie,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,2003,88
181852,movie,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,2003,109
324133,movie,Swimming Pool,Swimming Pool,2003,102
325980,movie,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143
311429,movie,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,2003,110
308476,movie,The Cuckoo,Kukushka,2002,99
300015,movie,I Capture the Castle,I Capture the Castle,2003,113
322659,movie,Northfork,Northfork,2003,103
172156,movie,Bad Boys II,Bad Boys II,2003,147
319524,movie,How to Deal,How to Deal,2003,101
274166,movie,Johnny English,Johnny English,2003,89
284850,movie,The Anarchist Cookbook,The Anarchist Cookbook,2002,101
301199,movie,Dirty Pretty Things,Dirty Pretty Things,2002,97
322725,movie,The Embalmer,L'imbalsamatore,2002,100
280696,movie,Garage Days,Garage Days,2002,105
113533,movie,Born to Be Wild,Born to Be Wild,1995,100
101635,movie,Curly Sue,Curly Sue,1991,101
110364,movie,Little Giants,Little Giants,1994,107
100053,movie,Loose Cannons,Loose Cannons,1990,94
53084,movie,The Mouse That Roared,The Mouse That Roared,1959,83
319829,movie,Masked and Anonymous,Masked and Anonymous,2003,112
325703,movie,Lara Croft Tomb Raider: The Cradle of Life,Lara Croft Tomb Raider: The Cradle of Life,2003,117
329575,movie,Seabiscuit,Seabiscuit,2003,140
338459,movie,Spy Kids 3: Game Over,Spy Kids 3: Game Over,2003,84
252299,movie,Buffalo Soldiers,Buffalo Soldiers,2001,98
342167,movie,Camp,Camp,2003,114
319769,movie,Mondays in the Sun,Los lunes al sol,2002,113
286947,movie,Scorched,Scorched,2003,95
68240,movie,Avanti!,Avanti!,1972,144
101831,movie,Eve of Destruction,Eve of Destruction,1991,99
102202,movie,Kickboxer 2: The Road Back,Kickboxer 2: The Road Back,1991,90
58265,movie,"Kiss Me, Stupid","Kiss Me, Stupid",1964,125
55256,movie,"One, Two, Three","One, Two, Three",1961,104
66249,movie,The Private Life of Sherlock Holmes,The Private Life of Sherlock Holmes,1970,125
89901,movie,Remo Williams: The Adventure Begins,Remo Williams: The Adventure Begins,1985,121
94764,movie,The Blood of Heroes,The Blood of Heroes,1989,90
61177,movie,"What's Up, Tiger Lily?","What's Up, Tiger Lily?",1966,80
328828,movie,American Wedding,American Wedding,2003,96
299930,movie,Gigli,Gigli,2003,121
283883,movie,And Now Ladies & Gentlemen,And Now... Ladies and Gentlemen...,2002,133
318411,movie,The Magdalene Sisters,The Magdalene Sisters,2002,114
314630,movie,The Secret Lives of Dentists,The Secret Lives of Dentists,2002,104
322330,movie,Freaky Friday,Freaky Friday,2003,97
257076,movie,S.W.A.T.,S.W.A.T.,2003,117
306734,movie,The Divorce,Le divorce,2003,117
310149,movie,The Princess Blade,Shurayukihime,2001,92
308508,movie,Step Into Liquid,Step Into Liquid,2003,87
39335,movie,A Double Life,A Double Life,1947,104
61132,movie,The Hawks and the Sparrows,Uccellacci e uccellini,1966,89
58715,movie,The Gospel According to St. Matthew,Il vangelo secondo Matteo,1964,137
45274,movie,Umberto D.,Umberto D.,1952,89
103888,movie,Brother's Keeper,Brother's Keeper,1992,104
99819,movie,I Love You to Death,I Love You to Death,1990,97
329101,movie,Freddy vs. Jason,Freddy vs. Jason,2003,97
338077,movie,Grind,Grind,2003,105
316356,movie,Open Range,Open Range,2003,139
286112,movie,Shaolin Soccer,Siu Lam juk kau,2001,113
263757,movie,Uptown Girls,Uptown Girls,2003,92
305206,movie,American Splendor,American Splendor,2003,101
313911,movie,Agent Cody Banks,Agent Cody Banks,2003,102
109369,movie,Camp Nowhere,Camp Nowhere,1994,96
87425,movie,Hot Dog... The Movie,Hot Dog ...The Movie,1983,96
45888,movie,House of Wax,House of Wax,1953,88
107504,movie,Man's Best Friend,Man's Best Friend,1993,87
90103,movie,The Sure Thing,The Sure Thing,1985,100
86525,movie,Valley Girl,Valley Girl,1983,99
62467,movie,Wait Until Dark,Wait Until Dark,1967,108
46438,movie,Tokyo Story,Tôkyô monogatari,1953,136
91830,movie,The Green Ray,Le rayon vert,1986,99
66434,movie,THX 1138,THX 1138,1971,86
41546,movie,Kind Hearts and Coronets,Kind Hearts and Coronets,1949,106
57215,movie,Atragon,Kaitei gunkan,1963,94
51381,movie,Attack of the Puppet People,Attack of the Puppet People,1958,79
78721,movie,10,10,1979,122
100814,movie,Tremors,Tremors,1990,96
40725,movie,The Red Shoes,The Red Shoes,1948,135
57413,movie,The Pink Panther,The Pink Panther,1963,115
75066,movie,The Pink Panther Strikes Again,The Pink Panther Strikes Again,1976,103
88944,movie,Commando,Commando,1985,90
79073,movie,Dracula,Dracula,1979,109
68361,movie,The Discreet Charm of the Bourgeoisie,Le charme discret de la bourgeoisie,1972,102
120472,movie,Waco: The Rules of Engagement,Waco: The Rules of Engagement,1997,136
235060,movie,The Road Home,Wo de fu qin mu qin,1999,89
44741,movie,Ikiru,Ikiru,1952,143
287969,video,Comic Book Villains,Comic Book Villains,2002,92
99040,movie,An Angel at My Table,An Angel at My Table,1990,158
99731,movie,The Handmaid's Tale,The Handmaid's Tale,1990,109
308808,movie,Revolution OS,Revolution OS,2001,85
67445,movie,Death in Venice,Morte a Venezia,1971,130
288045,movie,The Medallion,The Medallion,2003,88
270980,movie,My Boss's Daughter,My Boss's Daughter,2003,86
286476,movie,Autumn Spring,Babí léto,2001,100
357470,movie,The Battle of Shaker Heights,The Battle of Shaker Heights,2003,79
243232,movie,Dust,Dust,2001,127
271211,movie,Stoked: The Rise and Fall of Gator,Stoked: The Rise and Fall of Gator,2002,82
301470,movie,Jeepers Creepers 2,Jeepers Creepers 2,2003,106
303785,movie,Bollywood/Hollywood,Bollywood/Hollywood,2002,105
301684,movie,Once Upon a Time in the Midlands,Once Upon a Time in the Midlands,2002,104
325258,movie,Dickie Roberts: Former Child Star,Dickie Roberts: Former Child Star,2003,98
320244,movie,Party Monster,Party Monster,2003,98
260414,movie,Taking Sides,Taking Sides,2001,108
303816,movie,Cabin Fever,Cabin Fever,2002,93
325805,movie,Matchstick Men,Matchstick Men,2003,116
285823,movie,Once Upon a Time in Mexico,Once Upon a Time in Mexico,2003,102
246592,movie,The Dummy,Dummy,2002,91
335266,movie,Lost in Translation,Lost in Translation,2003,102
291350,movie,Millennium Actress,Sennen joyû,2001,87
103957,movie,Children of the Night,Children of the Night,1991,92
89222,movie,Gotcha!,Gotcha!,1985,101
104647,movie,Kuffs,Kuffs,1992,102
103285,movie,Once Upon a Time in China,Wong Fei Hung,1991,134
105839,movie,Once Upon a Time in China II,Wong Fei Hung II: Nam yee tung chi keung,1992,113
108592,movie,Once Upon a Time in China III,Wong Fei Hung III: Si wong jaang ba,1992,109
70510,movie,Paper Moon,Paper Moon,1973,102
88993,movie,Day of the Dead,Day of the Dead,1985,101
64418,movie,"Hello, Dolly!","Hello, Dolly!",1969,146
104850,movie,Memoirs of an Invisible Man,Memoirs of an Invisible Man,1992,99
89730,movie,Once Bitten,Once Bitten,1985,94
75261,movie,Squirm,Squirm,1976,92
78908,movie,The Brood,The Brood,1979,92
313792,movie,Anything Else,Anything Else,2003,108
331468,movie,Cold Creek Manor,Cold Creek Manor,2003,118
191133,movie,The Fighting Temptations,The Fighting Temptations,2003,123
327137,movie,Secondhand Lions,Secondhand Lions,2003,111
320691,movie,Underworld,Underworld,2003,121
281686,movie,Bubba Ho-Tep,Bubba Ho-Tep,2002,92
310154,movie,In This World,In This World,2002,88
266489,movie,Duplex,Duplex,2003,89
327850,movie,The Rundown,The Rundown,2003,104
328589,movie,Under the Tuscan Sun,Under the Tuscan Sun,2003,113
309820,movie,Luther,Luther,2003,123
330602,movie,Mambo Italiano,Mambo Italiano,2003,88
314412,movie,My Life Without Me,My Life Without Me,2003,106
318202,movie,To Be and to Have,Être et avoir,2002,104
286244,movie,The Triplets of Belleville,Les triplettes de Belleville,2003,80
86541,movie,Videodrome,Videodrome,1983,87
284262,movie,Life and Debt,Life and Debt,2001,80
55031,movie,Judgment at Nuremberg,Judgment at Nuremberg,1961,179
103882,movie,A Brief History of Time,A Brief History of Time,1991,80
97728,movie,Leningrad Cowboys Go America,Leningrad Cowboys Go America,1989,79
31885,movie,The Rules of the Game,La règle du jeu,1939,110
47472,movie,Seven Brides for Seven Brothers,Seven Brides for Seven Brothers,1954,102
89424,movie,Kiss of the Spider Woman,Kiss of the Spider Woman,1985,120
74119,movie,All the President's Men,All the President's Men,1976,138
109129,movie,Angie,Angie,1994,107
115561,movie,The Apartment,L'appartement,1996,116
267287,movie,Avalon,Avalon,2001,107
92603,movie,Babette's Feast,Babettes gæstebud,1987,103
103786,movie,Beethoven,Beethoven,1992,87
106375,movie,Beethoven's 2nd,Beethoven's 2nd,1993,89
101507,movie,Boyz n the Hood,Boyz n the Hood,1991,112
101516,movie,Bugsy,Bugsy,1991,136
74256,movie,Bugsy Malone,Bugsy Malone,1976,93
90859,movie,Cobra,Cobra,1986,87
87909,movie,Phenomena,Phenomena,1985,116
88967,movie,Crimewave,Crimewave,1985,86
85959,movie,The Meaning of Life,The Meaning of Life,1983,107
65207,movie,Where Eagles Dare,Where Eagles Dare,1968,158
88272,movie,Tightrope,Tightrope,1984,114
102945,movie,Sleeping with the Enemy,Sleeping with the Enemy,1991,99
110759,movie,PCU,PCU,1994,79
100514,movie,The Rookie,The Rookie,1990,120
87062,movie,City Heat,City Heat,1984,93
94138,movie,Three O'Clock High,Three O'Clock High,1987,97
100928,movie,White Hunter Black Heart,White Hunter Black Heart,1990,112
91251,movie,Come and See,Idi i smotri,1985,142
210070,movie,Ginger Snaps,Ginger Snaps,2000,108
79576,movie,More American Graffiti,More American Graffiti,1979,110
110169,movie,It's Pat: The Movie,It's Pat: The Movie,1994,77
102768,movie,Regarding Henry,Regarding Henry,1991,108
82000,movie,Contamination,Contamination,1980,95
53593,movie,The Amazing Transparent Man,The Amazing Transparent Man,1960,58
31593,movie,Love Affair,Love Affair,1939,88
66344,movie,Scrooge,Scrooge,1970,113
104695,movie,Leap of Faith,Leap of Faith,1992,108
104321,movie,Gas Food Lodging,Gas Food Lodging,1992,101
61809,movie,In Cold Blood,In Cold Blood,1967,134
92717,movie,Campus Man,Campus Man,1987,94
35575,movie,Yankee Doodle Dandy,Yankee Doodle Dandy,1942,126
107692,movie,Ninja Scroll,Jûbê ninpûchô,1993,94
56291,movie,Knife in the Water,Nóz w wodzie,1962,94
102460,movie,Mobsters,Mobsters,1991,104
313443,movie,Out of Time,Out of Time,2003,105
332379,movie,School of Rock,School of Rock,2003,109
340377,movie,The Station Agent,The Station Agent,2003,89
335563,movie,Wonderland,Wonderland,2003,104
340468,movie,Bus 174,Ônibus 174,2002,150
327056,movie,Mystic River,Mystic River,2003,138
317676,movie,House of the Dead,House of the Dead,2003,90
138524,movie,Intolerable Cruelty,Intolerable Cruelty,2003,100
266697,movie,Kill Bill: Vol. 1,Kill Bill: Vol. 1,2003,111
313542,movie,Runaway Jury,Runaway Jury,2003,127
324216,movie,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,2003,98
311648,movie,Pieces of April,Pieces of April,2003,80
339579,movie,Returner,Ritânâ,2002,116
325055,movie,Sylvia,Sylvia,2003,110
312549,movie,Veronica Guerin,Veronica Guerin,2003,98
199626,movie,In the Cut,In the Cut,2003,119
294357,movie,Beyond Borders,Beyond Borders,2003,127
316465,movie,Radio,Radio,2003,109
306047,movie,Scary Movie 3,Scary Movie 3,2003,84
328880,movie,Brother Bear,Brother Bear,2003,85
363589,movie,Elephant,Elephant,2003,81
64505,movie,The Italian Job,The Italian Job,1969,99
313670,movie,Sweet Sixteen,Sweet Sixteen,2002,106
92532,movie,Alien from L.A.,Alien from L.A.,1988,87
165832,movie,Interstate 60: Episodes of the Road,Interstate 60: Episodes of the Road,2002,116
325655,movie,The Eye,Gin gwai,2002,99
38661,movie,The Jolson Story,The Jolson Story,1946,128
34409,movie,You'll Never Get Rich,You'll Never Get Rich,1941,88
48956,movie,Aparajito,Aparajito,1956,110
65531,movie,Le Cercle Rouge,Le cercle rouge,1970,140
308383,movie,The Human Stain,The Human Stain,2003,106
323944,movie,Shattered Glass,Shattered Glass,2003,94
242653,movie,The Matrix Revolutions,The Matrix Revolutions,2003,129
363510,movie,The Revolution Will Not Be Televised,Chavez: Inside the Coup,2003,74
319343,movie,Elf,Elf,2003,97
379713,movie,Billabong Odyssey,Billabong Odyssey,2003,88
155722,movie,Gloomy Sunday,Gloomy Sunday - Ein Lied von Liebe und Tod,1999,112
314331,movie,Love Actually,Love Actually,2003,135
101862,movie,Father of the Bride,Father of the Bride,1991,105
373175,movie,My Architect,My Architect,2003,116
318155,movie,Looney Tunes: Back in Action,Looney Tunes: Back in Action,2003,93
311113,movie,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World,2003,138
343121,movie,Tupac: Resurrection,Tupac: Resurrection,2003,112
321442,movie,The Big Empty,The Big Empty,2003,94
338188,movie,The Missing,The Missing,2003,137
312528,movie,The Cat in the Hat,The Cat in the Hat,2003,82
348836,movie,Gothika,Gothika,2003,98
315733,movie,21 Grams,21 Grams,2003,124
338135,movie,The Barbarian Invasions,Les invasions barbares,2003,99
307987,movie,Bad Santa,Bad Santa,2003,92
338094,movie,The Haunted Mansion,The Haunted Mansion,2003,99
300556,movie,Timeline,Timeline,2003,116
104237,movie,Damage,Damage,1992,111
334029,movie,OT: Our Town,OT: Our Town,2002,76
293088,movie,Devil's Playground,Devil's Playground,2002,77
312848,movie,Journeys with George,Journeys with George,2002,79
99365,movie,Darkman,Darkman,1990,96
37635,movie,Dead of Night,Dead of Night,1945,103
85426,movie,The Last Battle,Le dernier combat,1983,92
50307,movie,Desk Set,Desk Set,1957,103
101829,movie,Europa,Europa,1991,112
104265,movie,Final Analysis,Final Analysis,1992,124
99615,movie,The Freshman,The Freshman,1990,102
119167,movie,Funny Games,Funny Games,1997,108
102943,movie,Slacker,Slacker,1990,97
86567,movie,WarGames,WarGames,1983,114
48452,movie,Ordet,Ordet,1955,126
43686,movie,Forbidden Games,Jeux interdits,1952,86
36969,movie,Jane Eyre,Jane Eyre,1943,97
27075,movie,A Tale of Two Cities,A Tale of Two Cities,1935,128
19254,movie,The Passion of Joan of Arc,La passion de Jeanne d'Arc,1928,110
16641,movie,Ben-Hur: A Tale of the Christ,Ben-Hur A Tale of the Christ,1925,143
10323,movie,The Cabinet of Dr. Caligari,Das Cabinet des Dr. Caligari,1920,76
85615,movie,Gorky Park,Gorky Park,1983,128
79240,movie,The Great Train Robbery,The First Great Train Robbery,1978,110
109951,movie,Guarding Tess,Guarding Tess,1994,96
91167,movie,Hannah and Her Sisters,Hannah and Her Sisters,1986,107
102004,movie,The Hard Way,The Hard Way,1991,111
102034,movie,Highlander II: The Quickening,Highlander II: The Quickening,1991,91
104427,movie,Hoffa,Hoffa,1992,140
107148,movie,House of Cards,House of Cards,1993,109
104452,movie,HouseSitter,HouseSitter,1992,102
102070,movie,Hudson Hawk,Hudson Hawk,1991,100
77745,movie,Invasion of the Body Snatchers,Invasion of the Body Snatchers,1978,115
99938,movie,Kindergarten Cop,Kindergarten Cop,1990,111
102216,movie,King Ralph,King Ralph,1991,97
102266,movie,The Last Boy Scout,The Last Boy Scout,1991,105
70849,movie,Last Tango in Paris,Ultimo tango a Parigi,1972,129
104756,movie,Lorenzo's Oil,Lorenzo's Oil,1992,129
101316,movie,The Lover,L'amant,1992,115
100201,movie,Mr. Destiny,Mr. Destiny,1990,116
48424,movie,The Night of the Hunter,The Night of the Hunter,1955,92
102598,movie,Only the Lonely,Only the Lonely,1991,104
93692,movie,Over the Top,Over the Top,1987,93
105104,movie,Passenger 57,Passenger 57,1992,84
100404,movie,Presumed Innocent,Presumed Innocent,1990,127
93793,movie,Project X,Project X,1987,108
102721,movie,Proof,Proof,1991,86
266308,movie,Battle Royale,Batoru rowaiaru,2000,114
107156,movie,The Wedding Banquet,Xi yan,1993,106
73650,movie,"Salò, or the 120 Days of Sodom",Salò o le 120 giornate di Sodoma,1975,117
102443,movie,A Midnight Clear,A Midnight Clear,1992,108
94072,movie,Summer School,Summer School,1987,97
90022,movie,Silverado,Silverado,1985,133
100449,movie,Quick Change,Quick Change,1990,89
105211,movie,Radio Flyer,Radio Flyer,1992,114
107927,movie,The Real McCoy,The Real McCoy,1993,105
100485,movie,Revenge,Revenge,1990,124
93936,movie,The Secret of My Success,The Secret of My Success,1987,111
150662,movie,Show Me Love,Fucking Åmål,1998,89
90142,movie,Teen Wolf,Teen Wolf,1985,91
103030,movie,High Heels,Tacones lejanos,1991,112
